 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60
20 0.0 0.0 0.0 0.0 9.062514e-06 5.8789140000000005e-06 5.96341e-06 6.502204e-06 5.562714e-06 7.424004e-06 5.743358e-06 5.470814e-06 5.236316e-06 6.143034000000001e-06 7.743334e-06 6.489566e-06 5.48145e-06 1.2695696e-05 4.451542e-06 6.654064e-06 4.129064e-06 5.983364000000001e-06 6.2661800000000005e-06 7.637874e-06 6.343710000000001e-06 4.668754e-06 7.675126e-06 7.060494e-06 7.380622e-06 7.223304e-06 9.296732e-06 1.2371168000000004e-05 4.202692e-06 5.54255e-06 5.160228e-06 5.531314e-06 1.010114e-05 6.519848000000001e-06 4.709212e-06 6.0579e-06 5.642244e-06 5.007062e-06 8.022088000000001e-06 5.898264000000001e-06 4.340071999999999e-06 7.1404959999999995e-06 7.75e-06 6.154386e-06 6.487606000000001e-06 6.660996e-06 5.574452000000001e-06 5.0675539999999996e-06 7.4480000000000005e-06 7.313658e-06 6.961298e-06 8.762324000000001e-06 0.0 0.0 0.0 0.0
22 0.0 0.0 0.0 0.0 0.0 5.387838e-06 8.333986e-06 4.579204e-06 7.1070380000000005e-06 4.992322000000001e-06 4.164984e-06 5.969162000000001e-06 5.479872e-06 4.189566e-06 6.864466e-06 6.086148e-06 4.561452e-06 6.155244e-06 5.756194e-06 5.20042e-06 7.385600000000001e-06 6.951703999999999e-06 6.99435e-06 6.673688e-06 6.038706000000001e-06 5.9252600000000004e-06 5.2043639999999995e-06 7.0293100000000005e-06 5.56783e-06 6.812982e-06 6.000196e-06 6.116699999999999e-06 6.700614e-06 5.341562e-06 5.4164e-06 7.04106e-06 4.904026e-06 5.835252e-06 5.0659160000000005e-06 6.462272e-06 3.563546e-06 7.57288e-06 5.470511999999999e-06 5.841758000000001e-06 4.587428e-06 6.9751820000000005e-06 7.110722e-06 5.327722e-06 1.299503e-05 5.386665999999999e-06 1.024e-05 7.148355999999999e-06 1.0636443999999999e-05 4.336056e-06 1.2654622e-05 0.0 0.0 0.0 0.0 0.0
24 0.0 0.0 0.0 0.0 0.0 0.0 6.519000000000001e-06 7.132906e-06 7.909584000000001e-06 6.0308e-06 6.658228e-06 5.6406519999999996e-06 6.9766540000000005e-06 6.298462000000001e-06 4.424682e-06 8.483956e-06 3.966832e-06 4.707294e-06 7.110887999999999e-06 6.386e-06 6.516296000000001e-06 7.831843999999999e-06 7.477929999999999e-06 4.953084e-06 4.536612e-06 5.461998000000002e-06 4.640498e-06 4.67566e-06 9.719342e-06 9.844206e-06 8.445708e-06 5.351392e-06 7.036537999999999e-06 5.7312e-06 5.458841999999999e-06 6.00125e-06 5.148582e-06 5.827345999999999e-06 5.808166000000001e-06 7.5857760000000005e-06 5.435936e-06 5.908532e-06 7.094556e-06 6.13438e-06 4.722174e-06 7.343363999999999e-06 6.142258e-06 4.951028e-06 8.702306e-06 5.704682e-06 6.130514000000001e-06 6.24098e-06 1.0176004e-05 5.5835899999999995e-06 0.0 0.0 0.0 0.0 0.0 0.0
26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.292666e-06 8.545796e-06 3.2047419999999995e-06 4.810454e-06 8.354494e-06 7.262388000000001e-06 7.063028e-06 5.367936e-06 7.021889999999999e-06 6.22e-06 5.834285999999999e-06 4.724096e-06 5.7503019999999994e-06 1.0924038e-05 5.638232e-06 6.198836e-06 5.616814e-06 7.799597999999999e-06 5.89985e-06 4.94e-06 5.572858e-06 3.85559e-06 6.2720959999999995e-06 5.545292e-06 4.856898e-06 7.198601999999999e-06 5.9511239999999995e-06 5.111934e-06 7.502704e-06 5.506444e-06 6.22189e-06 5.214374e-06 5.8093040000000005e-06 4.294834e-06 5.6374279999999995e-06 5.801154e-06 5.887932e-06 4.313244e-06 6.188126e-06 5.978569999999999e-06 1.7797952e-05 4.5102139999999996e-06 5.27313e-06 6.903022e-06 6.0602020000000005e-06 7.03726e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0
28 0.0 1.0032458000000001e-05 1.197453e-05 1.0243400000000001e-05 1.1822166e-05 9.318488e-06 4.353572e-06 7.6216200000000006e-06 1.0575731999999999e-05 5.486999999999999e-06 7.675e-06 1.6e-06 5.7000000000000005e-06 6.394010000000001e-06 3.2313339999999995e-06 5.727999999999999e-06 4.8e-06 8.64e-06 3.51678e-06 7.69e-06 4.2033340000000006e-06 3.985393999999999e-06 5.38e-06 4.6035e-06 5.949334e-06 9.466506000000001e-06 6.225659999999999e-06 5.32e-06 5.377142e-06 2.4199999999999997e-06 7.67e-06 3.866666e-06 2.2e-06 5.166766e-06 3.1202939999999994e-06 3.672486e-06 6.380099999999999e-06 4.502406000000001e-06 3.29826e-06 3.595052e-06 5.33e-06 5.4e-06 6e-07 5.56948e-06 5.59648e-06 5.0999999999999995e-06 2.3e-06 1.4901190000000002e-05 6.469774000000001e-06 5.2500000000000006e-06 8.52899e-06 1.9779999999999997e-05 5.494894e-06 7.08e-06 1.1428858e-05 1.3340159999999999e-05 1.0538996e-05 8.700552000000001e-06 9.54285e-06 0.0
30 0.0 0.0 1.1203142000000001e-05 7.73923e-06 8.046983999999999e-06 6.6385719999999995e-06 6.164314e-06 7.547314000000001e-06 6.955999999999999e-06 4.8780000000000006e-06 1.7199174e-05 2.13218e-06 5.866666e-06 3.26e-06 6.94e-06 1.442372e-06 8.222026e-06 5.95e-06 7.8623e-06 5.0459499999999995e-06 5.241554e-06 6.619999999999999e-06 7.057539999999999e-06 1.2000564e-05 1.3e-06 5.2586660000000005e-06 4.1900000000000005e-06 4e-06 3.4e-06 3.269334e-06 6.601994000000001e-06 5.858e-06 1.402356e-05 7.504879999999999e-06 5.941774e-06 3.0704999999999997e-06 1.0133334e-05 7.366800000000001e-06 2.805718e-06 2.193334e-06 3.6238260000000006e-06 8.652954e-06 2.183334e-06 4.2000000000000004e-06 2.133334e-06 6.961645999999999e-06 4.383334e-06 1.8000000000000001e-06 8.480346e-06 1.3559530000000002e-05 6.033334e-06 6.62359e-06 7.3999999999999995e-06 1.014168e-05 1.7251834e-05 1.2139494e-05 9.208138000000001e-06 8.691118000000001e-06 0.0 0.0
32 0.0 0.0 0.0 1.1113060000000001e-05 1.0364474e-05 7.193586e-06 8.106666e-06 6.5099999999999995e-06 6.3399999999999994e-06 3.13478e-06 2.306666e-06 1.1734859999999999e-05 1.892278e-05 4.168054e-06 6.933334000000001e-06 1.142e-05 4.876e-06 1.119888e-05 6.5999999999999995e-06 4.695e-06 9.466660000000001e-07 8.18672e-06 9.000000000000001e-07 4.29806e-06 4.49077e-06 8.92576e-06 7.595e-06 4.69062e-06 5.99034e-06 5.2500000000000006e-06 1.52e-05 1.419654e-05 4.6e-06 4.956146e-06 5.001e-06 9.30738e-06 2.322e-06 8.877888e-06 1.6171294000000002e-05 5.7708799999999995e-06 2.8e-06 3.8444340000000005e-06 1.197218e-05 7.599999999999999e-06 8.33324e-06 1.916e-06 5.6333340000000004e-06 5.02722e-06 0.0 1.3299999999999998e-05 8.183634e-06 1.0265304e-05 1.7778334e-05 1.0616e-05 7.786666e-06 1.0861399999999999e-05 7.502388e-06 0.0 0.0 0.0
34 0.0 0.0 0.0 0.0 1.3470139999999998e-05 6.971000000000001e-06 1.137e-05 3.4516800000000002e-06 1.141852e-05 1.2700000000000001e-06 3.7000000000000006e-06 1.56258e-05 2.7066659999999998e-06 4.144326e-06 6.013334e-06 6.9855400000000005e-06 7.2999999999999996e-06 3.2499800000000005e-06 1.7e-06 7e-07 1.0822304e-05 4.572716e-06 2.8649600000000003e-06 6.1599999999999995e-06 4.539e-06 4.2e-06 3.7508199999999994e-06 1.2462800000000001e-06 2.1936199999999998e-06 4.54e-06 1.1267214e-05 2.2778600000000004e-06 1.3103e-05 4.055094e-06 3e-06 3.29e-06 4.962760000000001e-06 2.056666e-06 3.6099999999999997e-06 1.0266660000000002e-06 3.396666e-06 3.2400000000000003e-06 3.810914e-06 6e-07 3.3210599999999996e-06 4.26e-06 5.899999999999999e-06 7.599999999999999e-06 7.339999999999999e-06 0.0 7.84567e-06 4.174596e-06 4.89888e-06 8.973334e-06 1.3225e-05 9.513460000000002e-06 0.0 0.0 0.0 0.0
36 0.0 0.0 0.0 0.0 0.0 1.2478446e-05 1.1392266e-05 6.551999999999999e-06 3.3333339999999996e-06 8.197520000000002e-06 9.721056e-06 5.7863299999999995e-06 6.276812e-06 2.01709e-06 3.852355999999999e-06 2.3600000000000003e-06 4.2000000000000004e-06 8.452034000000001e-06 1.3456200000000002e-05 7.14852e-06 3.84e-06 2.1387979999999997e-06 2.7749999999999997e-06 4.0620260000000005e-06 4.0533339999999995e-06 3.0145599999999996e-06 1.24e-05 5.882256e-06 8.390000000000001e-06 5.98e-06 3.92e-06 4.2281260000000005e-06 2.8099999999999998e-06 6e-07 2.866666e-06 2.7200000000000002e-06 4.156666e-06 4.549726e-06 7.039999999999999e-06 6.5380660000000005e-06 3.49e-06 1.49087e-05 4.62e-06 3.92e-06 4.946666e-06 4.6248999999999995e-06 5.233334e-06 4.789644e-06 1.0399999999999999e-05 5.75517e-06 5.47e-06 6.8833339999999995e-06 1.0108333999999999e-05 1.2756192e-05 9.213238e-06 0.0 0.0 0.0 0.0 0.0
38 0.0 0.0 0.0 0.0 0.0 0.0 1.0560852e-05 7.471332e-06 8.506666000000001e-06 6.811629999999999e-06 3.2e-06 8.770018e-06 5.791666e-06 7.61812e-06 8.19458e-06 3.4e-06 4.201338e-06 7.099999999999999e-06 3.5470000000000005e-06 6.501400000000001e-06 4.2376660000000004e-06 3.4999999999999995e-06 9.40772e-06 8.32856e-06 3.14658e-06 2.7e-06 9.143960000000002e-07 7.866666e-06 6.36e-06 1.67558e-06 3.895626e-06 2.5329339999999996e-06 4.266666e-06 8e-06 2.5e-06 1.6200000000000002e-06 3.3599999999999996e-06 4.155045999999999e-06 2.24e-06 4.956666e-06 3.446612e-06 2.548156e-06 1.7349586e-05 3.98e-06 1.2e-07 1.2e-06 4.12594e-06 2.1343199999999998e-06 8.110573999999999e-06 7.099999999999999e-06 4.533334e-06 1.9873333999999998e-05 1.1021556e-05 1.077521e-05 0.0 0.0 0.0 0.0 0.0 0.0
