 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60
20 0.0 0.0 0.0 0.0 6.941083999999999e-06 6.000308e-06 5.1511519999999994e-06 7.102856e-06 6.435306000000001e-06 4.776496000000001e-06 3.856582e-06 3.841918e-06 4.047009999999999e-06 5.0659440000000004e-06 3.298244e-06 3.958128e-06 3.1637679999999996e-06 3.816995999999999e-06 3.879368e-06 5.19628e-06 2.706644e-06 3.3633880000000004e-06 3.674244e-06 4.860802e-06 3.965236000000001e-06 4.9393220000000005e-06 7.3656e-06 5.705298e-06 5.434069999999999e-06 6.943226e-06 5.105472e-06 8.083057999999999e-06 5.0439999999999995e-06 6.630352000000001e-06 7.821048e-06 6.507326e-06 4.758172e-06 6.354504000000001e-06 4.889802e-06 8.194347999999998e-06 7.990234e-06 7.323331999999999e-06 1.0764191999999999e-05 5.643678e-06 5.384356e-06 8.699719999999999e-06 8.638465999999999e-06 9.301142e-06 1.0449878e-05 9.67371e-06 1.003278e-05 7.802208e-06 7.810829999999999e-06 9.908114000000001e-06 8.399264000000001e-06 5.145409999999999e-06 0.0 0.0 0.0 0.0
22 0.0 0.0 0.0 0.0 0.0 6.124244e-06 6.860834e-06 6.6261480000000004e-06 5.328928000000001e-06 7.951044000000001e-06 5.689616e-06 4.2803319999999995e-06 3.4367279999999996e-06 3.9451140000000005e-06 4.180854e-06 3.8798419999999996e-06 3.976078e-06 5.804878e-06 3.601882e-06 4.845834e-06 6.617908e-06 3.0405e-06 3.2726299999999998e-06 3.458758e-06 3.7104599999999996e-06 4.824868e-06 5.005249999999999e-06 4.1899179999999995e-06 9.60087e-06 3.6184e-06 7.059172e-06 1.9142204000000002e-05 5.600308e-06 1.0685334e-05 1.0514072000000002e-05 7.338244e-06 5.680576e-06 1.4226214e-05 3.364984e-06 8.43946e-06 5.04348e-06 7.732442e-06 6.40779e-06 5.554641999999999e-06 6.046091999999999e-06 7.734782e-06 8.474692e-06 9.14114e-06 6.617813999999999e-06 1.1236798e-05 9.64151e-06 9.672720000000001e-06 7.546036000000001e-06 1.1337916e-05 8.763324e-06 0.0 0.0 0.0 0.0 0.0
24 0.0 0.0 0.0 0.0 0.0 0.0 1.3138902e-05 8.929896e-06 4.088734e-06 4.179906e-06 4.796728e-06 4.21121e-06 4.40628e-06 2.855252e-06 4.60625e-06 3.453714e-06 4.2475e-06 3.2758939999999997e-06 1.0032533999999999e-05 3.471742e-06 3.33917e-06 3.8365500000000006e-06 6.9463159999999995e-06 4.322858e-06 5.1766059999999994e-06 3.356364e-06 3.4707820000000002e-06 5.0677979999999995e-06 3.370842e-06 4.788013999999999e-06 8.25352e-06 5.50974e-06 6.500483999999999e-06 6.403465999999999e-06 6.0121960000000005e-06 7.864071999999998e-06 5.886638e-06 8.537413999999999e-06 6.024896e-06 7.044024e-06 6.106777999999999e-06 6.257514e-06 1.036646e-05 1.1488044e-05 7.3750180000000015e-06 9.351112e-06 9.388334e-06 8.838866e-06 7.003199999999999e-06 1.2521472e-05 7.521662e-06 6.576914000000001e-06 9.468756e-06 9.042806e-06 0.0 0.0 0.0 0.0 0.0 0.0
26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 6.212762e-06 5.9648760000000005e-06 1.3691182000000001e-05 4.65164e-06 3.757038e-06 5.020914e-06 5.37504e-06 3.79285e-06 4.0563e-06 3.6255559999999997e-06 4.43219e-06 6.743404000000001e-06 3.22113e-06 3.8059419999999997e-06 4.131858e-06 6.0645e-06 4.7978620000000005e-06 6.38447e-06 4.979586000000001e-06 1.112171e-05 3.6805660000000003e-06 9.681248e-06 3.5812420000000004e-06 3.817212000000001e-06 8.108446000000001e-06 6.9189340000000005e-06 8.660837999999999e-06 7.0847219999999995e-06 1.0580142e-05 8.665704e-06 8.121809999999998e-06 6.397428e-06 4.597462e-06 8.146782e-06 8.987682e-06 6.638966e-06 9.378132e-06 4.894226e-06 1.2497143999999998e-05 6.212222e-06 6.442992e-06 1.1105488000000001e-05 7.022665999999999e-06 7.852274e-06 7.811748e-06 1.0523579999999999e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0
28 0.0 1.0507084e-05 1.0044501999999999e-05 9.759852e-06 8.895442e-06 1.597186e-05 1.0198416e-05 6.546666000000001e-06 6.212222e-06 3.217332e-06 4.266666e-06 4.1e-06 2.3300739999999996e-06 3.2e-06 1.5e-06 2.2e-07 4.70902e-06 6.05e-06 6.1599999999999995e-06 4.86052e-06 1.099413e-05 4.4813339999999994e-06 6.398012e-06 8.753144e-06 1.01e-05 7.893334e-06 1.02804e-05 9.703334e-06 6.506316000000001e-06 4.7792939999999995e-06 8.751332e-06 7.644e-06 5.069424e-06 8.015974e-06 5.432666e-06 6.228934000000001e-06 3.6107119999999995e-06 5.813334e-06 2.953162e-06 7.059999999999999e-06 6.5925940000000005e-06 6.012e-06 3.9300000000000005e-06 5.309638000000001e-06 6.909086e-06 1.0266666e-05 9.36e-06 1.4364098000000001e-05 2.4533339999999995e-06 6.6516660000000005e-06 4.688888e-06 7.138e-06 8.408838e-06 1.120761e-05 1.1118337999999999e-05 1.1961496e-05 9.994499999999999e-06 9.797248e-06 1.0374019999999999e-05 0.0
30 0.0 0.0 7.511766000000001e-06 9.013832e-06 8.627297999999999e-06 5.759e-06 5.677414000000001e-06 4.2000000000000004e-06 1.0533334e-05 3.6000000000000003e-06 5.4e-06 5.2461099999999995e-06 4.010274e-06 4.933334e-06 2.7e-06 5.603960000000001e-06 5.3e-06 4.233334e-06 9.3e-06 3.0543399999999995e-06 4.090000000000001e-06 9.868334e-06 5.174666e-06 1.072e-05 8.65e-06 1.28e-05 5.6e-06 3.37e-06 1.8233339999999996e-06 5.5446499999999995e-06 1.36668e-05 5.4400000000000004e-06 0.0 8.137372e-06 7.1219599999999995e-06 4.2321099999999995e-06 1.7822621999999998e-05 6.52e-06 3.8034760000000007e-06 8.615e-06 6.836e-06 5.955000000000001e-06 8.56e-06 5.89e-06 7.67284e-06 8.23e-06 1.034e-05 6.645e-06 3.8e-06 8.96e-06 8.8e-06 8.20517e-06 9.486668e-06 1.0166666e-05 1.0444517999999999e-05 9.809515999999999e-06 1.1690305999999999e-05 9.397372000000001e-06 0.0 0.0
32 0.0 0.0 0.0 1.2559964e-05 1.1873334e-05 9.295714000000001e-06 7.475900000000001e-06 1.2085428000000001e-05 6.575e-06 6.583334e-06 9.057474e-06 4.833334e-06 3.3026399999999998e-06 3.35e-06 2.94078e-06 2.2750000000000002e-06 3.37386e-06 8.35e-06 4.466354e-06 3.2999999999999997e-06 9.483334e-06 5.866659999999999e-07 1.1298569999999998e-05 4.29e-06 5.733334e-06 6.623334000000001e-06 5.24943e-06 9.303774e-06 1.8600000000000002e-06 1.07312e-05 1.1796666e-05 1.3081866000000001e-05 4.08882e-06 6.336665999999999e-06 8.7374e-06 8.700274000000001e-06 5.426666e-06 4.980000000000001e-06 8.87556e-06 9.321153999999999e-06 9.713179999999999e-06 5.648619999999999e-06 4.936665999999999e-06 5.8e-06 3.86e-06 1.4331802e-05 8.806666000000002e-06 1.4008846000000003e-05 7.097532e-06 4.63526e-06 6.64064e-06 2.661404e-06 6.703650000000001e-06 1.0624999999999999e-05 1.1830877999999999e-05 5.961e-06 9.087093999999998e-06 0.0 0.0 0.0
34 0.0 0.0 0.0 0.0 1.0775522e-05 8.744356e-06 1.1107211999999999e-05 6.551334000000001e-06 6.516666e-06 1.0820226e-05 2.9350000000000003e-06 4.4e-06 1.7499999999999998e-06 3.0340939999999997e-06 1.0793332000000001e-05 8.233334e-06 3.57e-06 6.5853639999999995e-06 1.38e-05 3.587826e-06 4.189188e-06 6.233334e-06 3.830000000000001e-06 3.1599999999999994e-06 6.376e-06 3.9966660000000005e-06 2.6e-06 2.655e-06 7.800000000000002e-06 3.594466e-06 8.067426e-06 4.433826e-06 1.0389794e-05 1.32e-05 5.53444e-06 1.2081400000000001e-05 3.7199999999999995e-06 1.054094e-06 5.9733340000000006e-06 9.261846e-06 4.45e-06 7.250754e-06 3.3499999999999993e-06 4.083156e-06 5.296666000000001e-06 3.1466660000000006e-06 2.8636059999999997e-06 4.180001999999999e-06 1.12472e-05 5.966434e-06 1.0516665999999999e-05 4.1948539999999994e-06 1.1756665999999999e-05 1.0902934000000002e-05 8.56268e-06 1.0929410000000001e-05 0.0 0.0 0.0 0.0
36 0.0 0.0 0.0 0.0 0.0 9.726523999999998e-06 1.3275e-05 7.102853999999999e-06 5.673144e-06 2e-06 5.8e-06 1.8066660000000001e-06 2.4983259999999997e-06 2.7e-06 2.1976600000000003e-06 2.25e-06 5.95e-06 1.0085e-05 4.1e-06 1.8000000000000001e-06 3.43125e-06 3.1950000000000003e-06 5.133332e-06 6.18e-06 8.88077e-06 7.66e-06 5.999999999999999e-06 3.933334e-06 4.000000000000001e-06 8.538100000000002e-06 3.518354e-06 9.3e-06 3.97e-06 4.475248e-06 2.58e-06 5.235e-06 1.4325549999999999e-05 8.114286e-06 2.5427399999999996e-06 6.368248e-06 5.221908e-06 6.133334e-06 2.5400000000000002e-06 2.65e-06 3.3e-06 9.206666e-06 4.45e-06 4.346666e-06 4.35e-06 8.984732e-06 7.669562000000001e-06 7.329999999999999e-06 6.666666e-06 6.478334e-06 9.743968000000001e-06 0.0 0.0 0.0 0.0 0.0
38 0.0 0.0 0.0 0.0 0.0 0.0 9.7361e-06 1.2690296000000002e-05 1.3633332000000001e-05 9.145e-06 8e-07 4.553334e-06 3.3695200000000002e-06 2.2e-06 4.392868e-06 8.96026e-06 7.877634e-06 3.8e-06 6.044e-06 5.096416e-06 5.35e-06 3.1666660000000004e-06 4.79e-06 8.7e-06 6.681159999999999e-06 8.5e-06 8.581334000000002e-06 6.881699999999999e-06 6.12e-06 5.380000000000001e-06 4.953334e-06 1.1763238e-05 9.653732e-06 6.032e-06 1.0044e-05 5.6333340000000004e-06 5.600000000000001e-06 9.39175e-06 1.36692e-05 6.828132e-06 5.960479999999999e-06 3.04e-06 6.0061520000000006e-06 7.860000000000001e-06 4.700000000000001e-06 1.7457280000000002e-05 9.064666e-06 3.8133339999999992e-06 1.1e-06 7.921666e-06 7.5116499999999995e-06 9.515e-06 1.4958333999999998e-05 7.968606e-06 0.0 0.0 0.0 0.0 0.0 0.0
