 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60
20 0.0 0.0 0.0 0.0 23.0 36.0 29.0 28.0 25.0 22.0 33.0 23.0 24.0 26.0 22.0 24.0 23.0 29.0 20.0 31.0 19.0 25.0 24.0 32.0 31.0 31.0 25.0 22.0 23.0 29.0 26.0 32.0 25.0 15.0 24.0 29.0 35.0 35.0 21.0 19.0 18.0 33.0 30.0 30.0 23.0 22.0 27.0 25.0 26.0 26.0 31.0 28.0 33 27.0 36.0 27.0 0.0 0.0 0.0 0.0
22 0.0 0.0 0.0 0.0 0.0 22.0 32.0 24.0 29.0 23.0 26.0 26.0 22.0 32.0 20.0 19.0 31.0 31.0 17.0 32.0 27.0 28.0 33.0 23.0 31.0 30.0 28.0 24.0 23.0 22.0 29.0 26.0 26.0 24.0 33.0 34.0 26.0 27.0 31.0 32.0 21.0 26.0 32.0 18.0 29.0 28.0 20.0 24.0 23.0 27.0 25.0 28.0 25 20.0 26.0 0.0 0.0 0.0 0.0 0.0
24 0.0 0.0 0.0 0.0 0.0 0.0 20.0 28.0 32.0 27.0 21.0 26.0 28.0 18.0 16.0 18.0 21.0 27.0 30.0 27.0 25.0 23.0 19.0 21.0 38.0 22.0 19.0 19.0 19.0 26.0 19.0 28.0 26.0 25.0 33.0 25.0 33.0 14.0 26.0 19.0 28.0 29.0 21.0 25.0 17.0 27.0 25.0 24.0 25.0 27.0 26.0 22.0 25 17.0 0.0 0.0 0.0 0.0 0.0 0.0
26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 21.0 22.0 22.0 23.0 27.0 28.0 22.0 29.0 29.0 30.0 21.0 25.0 32.0 30.0 37.0 30.0 18.0 34.0 27.0 18.0 24.0 28.0 23.0 15.0 19.0 25.0 26.0 29.0 20.0 31.0 26.0 26.0 22.0 32.0 21.0 39.0 26.0 34.0 35.0 18.0 25.0 17.0 25.0 22.0 16.0 20 0.0 0.0 0.0 0.0 0.0 0.0 0.0
28 0.0 51.0 43.0 28.0 15.0 14.0 4.0 1.0 2.0 2.0 1.0 5.0 1.0 1.0 0.0 2.0 2.0 4.0 2.0 4.0 1.0 6.0 5.0 1.0 1.0 3.0 4.0 2.0 4.0 3.0 3.0 1.0 2.0 3.0 5.0 2.0 4.0 2.0 0.0 1.0 0.0 1.0 4.0 3.0 2.0 3.0 4.0 1.0 3.0 4.0 2.0 7.0 5 10.0 10.0 15.0 31.0 31.0 66.0 0.0
30 0.0 0.0 44.0 18.0 18.0 10.0 4.0 5.0 3.0 2.0 1.0 2.0 3.0 3.0 0.0 1.0 2.0 2.0 1.0 0.0 2.0 1.0 3.0 1.0 4.0 1.0 1.0 3.0 1.0 1.0 0.0 1.0 0.0 3.0 5.0 2.0 6.0 1.0 3.0 4.0 2.0 4.0 3.0 2.0 2.0 2.0 5.0 4.0 2.0 1.0 3.0 6.0 6 6.0 7.0 11.0 18.0 29.0 0.0 0.0
32 0.0 0.0 0.0 23.0 12.0 7.0 5.0 4.0 4.0 3.0 1.0 2.0 0.0 4.0 2.0 4.0 4.0 2.0 1.0 1.0 1.0 1.0 1.0 1.0 1.0 4.0 2.0 3.0 0.0 1.0 3.0 1.0 0.0 4.0 4.0 5.0 3.0 4.0 0.0 1.0 3.0 6.0 1.0 0.0 1.0 1.0 3.0 4.0 5.0 4.0 2.0 3.0 4 6.0 8.0 6.0 25.0 0.0 0.0 0.0
34 0.0 0.0 0.0 0.0 12.0 2.0 5.0 2.0 4.0 3.0 1.0 2.0 2.0 0.0 2.0 1.0 2.0 1.0 2.0 0.0 2.0 2.0 2.0 1.0 1.0 1.0 2.0 2.0 1.0 0.0 4.0 3.0 6.0 0.0 1.0 2.0 5.0 1.0 3.0 2.0 0.0 2.0 0.0 2.0 0.0 3.0 0.0 6.0 3.0 4.0 4.0 5.0 2 6.0 7.0 14.0 0.0 0.0 0.0 0.0
36 0.0 0.0 0.0 0.0 0.0 7.0 1.0 3.0 3.0 1.0 2.0 3.0 0.0 1.0 0.0 1.0 4.0 2.0 2.0 1.0 0.0 2.0 3.0 2.0 1.0 1.0 3.0 3.0 1.0 3.0 3.0 2.0 4.0 5.0 8.0 5.0 2.0 1.0 0.0 3.0 1.0 2.0 7.0 2.0 2.0 3.0 2.0 3.0 4.0 3.0 7.0 0.0 4 3.0 14.0 0.0 0.0 0.0 0.0 0.0
38 0.0 0.0 0.0 0.0 0.0 0.0 4.0 1.0 1.0 1.0 0.0 3.0 2.0 0.0 3.0 2.0 2.0 0.0 2.0 3.0 2.0 1.0 0.0 2.0 2.0 1.0 1.0 3.0 5.0 1.0 4.0 2.0 2.0 2.0 2.0 1.0 1.0 3.0 3.0 6.0 5.0 0.0 2.0 1.0 1.0 2.0 1.0 1.0 2.0 4.0 4.0 2.0 1 12.0 0.0 0.0 0.0 0.0 0.0 0.0
40 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 1.0 2.0 0.0 2.0 1.0 1.0 1.0 1.0 2.0 3.0 2.0 1.0 0.0 2.0 1.0 2.0 0.0 2.0 2.0 4.0 1.0 1.0 3.0 2.0 0.0 4.0 2.0 1.0 1.0 4.0 8.0 3.0 3.0 2.0 1.0 0.0 2.0 1.0 3.0 3.0 2.0 3.0 1.0 1.0 37 0.0 0.0 0.0 0.0 0.0 0.0 0.0
42 0.0 37.0 26.0 13.0 7.0 3.0 4.0 1.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 3.0 3.0 2.0 2.0 1.0 0.0 1.0 0.0 0.0 2.0 0.0 2.0 0.0 3.0 0.0 4.0 2.0 3.0 4 0.0 5.0 9.0 10.0 23.0 25.0 0.0
44 0.0 0.0 15.0 9.0 1.0 3.0 2.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 1.0 0.0 1.0 2.0 0.0 1.0 1.0 1.0 0.0 0.0 1.0 3.0 2.0 1.0 4 3.0 5.0 9.0 9.0 13.0 0.0 0.0
46 0.0 0.0 0.0 13.0 6.0 2.0 3.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 3.0 4.0 0.0 3 3.0 7.0 8.0 25.0 0.0 0.0 0.0
48 0.0 0.0 0.0 0.0 8.0 4.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 4.0 1 6.0 7.0 7.0 0.0 0.0 0.0 0.0
50 0.0 0.0 0.0 0.0 0.0 2.0 1.0 0.0 1.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 2.0 2.0 3.0 9 3.0 10.0 0.0 0.0 0.0 0.0 0.0
52 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 1.0 1.0 1.0 1.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 1.0 0.0 2.0 1.0 1.0 3.0 3 12.0 0.0 0.0 0.0 0.0 0.0 0.0
54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5.0 2.0 3.0 2.0 0.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 0.0 0.0 1.0 0.0 0.0 1.0 0.0 0.0 0.0 1.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 1.0 2.0 0.0 2.0 5.0 4.0 10 0.0 0.0 0.0 0.0 0.0 0.0 0.0
56 94.0 96.0 105.0 69.0 60.0 42.0 22.0 17.0 18.0 14.0 6.0 19.0 9.0 10.0 8.0 12.0 18.0 14.0 12.0 9.0 8.0 15.0 15.0 10.0 10.0 13.0 15.0 20.0 13.0 10.0 20.0 12.0 14.0 20.0 28.0 20.0 22.0 15.0 12.0 18.0 15.0 16.0 18.0 10.0 11.0 15.0 18.0 19.0 19.0 22.0 19.0 18.0 28 35.0 41.0 45.0 69.0 77.0 90.0 78.0
58 88.0 98.0 87.0 59.0 53.0 42.0 28.0 24.0 19.0 22.0 16.0 17.0 17.0 13.0 19.0 13.0 13.0 14.0 16.0 15.0 16.0 15.0 13.0 10.0 14.0 17.0 18.0 14.0 17.0 8.0 15.0 17.0 23.0 12.0 18.0 20.0 20.0 15.0 19.0 13.0 18.0 16.0 15.0 22.0 22.0 19.0 10.0 23.0 17.0 26.0 26.0 24.0 33 27.0 39.0 54.0 65.0 70.0 83.0 96.0
60 87.0 136.0 163.0 189.0 208.0 200.0 195.0 219.0 219.0 205.0 186.0 204.0 211.0 186.0 198.0 184.0 198.0 204.0 188.0 223.0 185.0 213.0 207.0 173.0 222.0 203.0 173.0 185.0 181.0 187.0 176.0 185.0 190.0 198.0 219.0 205.0 205.0 190.0 190.0 188.0 191.0 211.0 222.0 197.0 186.0 195.0 172.0 174.0 193.0 200.0 209.0 181.0 208 178.0 209.0 188.0 196.0 172.0 141.0 95.0
62 94.0 78.0 35.0 20.0 11.0 6.0 2.0 1.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.0 4.0 3.0 4.0 2.0 6.0 3.0 4.0 4.0 7.0 8.0 11.0 2.0 8.0 6.0 12.0 7.0 7.0 8 14.0 17.0 17.0 18.0 50.0 43.0 78.0
