 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54 55 56 57 58 59 60
20 0.0 0.0 0.0 0.0 6.985419999999999e-06 1.2636389999999999e-05 1.150345e-05 1.025714e-05 8.3532e-06 1.062318e-05 1.0790910000000001e-05 9.31304e-06 1.404375e-05 7.82122e-06 6.4745500000000005e-06 8.09833e-06 8.65217e-06 9.920689999999999e-06 8.56e-06 1.06064e-05 7.926319999999999e-06 8.464e-06 1.0516669999999998e-05 1.554687e-05 8.19677e-06 1.0391610000000001e-05 9.944e-06 9.83182e-06 9.85217e-06 9.1e-06 1.196923e-05 9.49062e-06 8.2e-06 1.3706670000000002e-05 1.140417e-05 8.868969999999999e-06 9.18286e-06 1.168286e-05 1.061905e-05 6.56842e-06 9.97778e-06 9.8303e-06 8.29e-06 7.31e-06 8.6087e-06 1.106818e-05 1.121481e-05 1.296e-05 1.333846e-05 7.06154e-06 1.1103230000000001e-05 8.475e-06 1.114545e-05 1.0048150000000001e-05 1.020278e-05 7.43444e-06 0.0 0.0 0.0 0.0
22 0.0 0.0 0.0 0.0 0.0 1.120455e-05 1.06625e-05 7.458330000000001e-06 9.265520000000001e-06 1.286522e-05 9.92308e-06 9.897310000000002e-06 9.96364e-06 1.054375e-05 9.475e-06 9.18421e-06 8.98039e-06 1.014839e-05 6.329410000000001e-06 1.01625e-05 1.083954e-05 8.273930000000001e-06 9.621210000000001e-06 8.865219999999999e-06 7.94516e-06 1.012434e-05 1.1639289999999998e-05 1.0672919999999999e-05 7.43913e-06 1.14e-05 9.47586e-06 1.230769e-05 1.016154e-05 9.258330000000001e-06 9.648480000000001e-06 7.85e-06 9.11538e-06 1.0585190000000001e-05 1.033871e-05 1.0490630000000001e-05 9.123810000000001e-06 9.33462e-06 8.1e-06 9.97778e-06 9.31034e-06 1.1025e-05 1.1135e-05 9.775e-06 9.834780000000001e-06 1.064643e-05 9.22996e-06 9.49286e-06 9.18e-06 1.165e-05 1.084615e-05 0.0 0.0 0.0 0.0 0.0
24 0.0 0.0 0.0 0.0 0.0 0.0 9.088e-06 1.010714e-05 1.267094e-05 9.456669999999998e-06 1.34619e-05 1.223462e-05 1.2610710000000002e-05 7.69444e-06 9.43125e-06 7.5e-06 1.1833330000000001e-05 8.16995e-06 7.406669999999999e-06 8.383710000000001e-06 7.644e-06 8.595650000000001e-06 1.673158e-05 8.4e-06 1.2071489999999999e-05 7.12273e-06 6.12632e-06 8.65263e-06 8.98421e-06 5.65746e-06 1.379474e-05 1.042143e-05 1.3665379999999998e-05 1.0184e-05 1.0915150000000002e-05 9.884e-06 9.68182e-06 1.182857e-05 7.43846e-06 6e-06 9.107139999999999e-06 7.64828e-06 1.2323810000000001e-05 1.3168e-05 1.3411760000000002e-05 1.1855560000000001e-05 9.36e-06 1.4016670000000002e-05 1.188e-05 1.1844439999999999e-05 1.215769e-05 7.27273e-06 9.936e-06 7.15294e-06 0.0 0.0 0.0 0.0 0.0 0.0
26 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.239714e-05 1.1846120000000001e-05 1.4355910000000002e-05 8.89349e-06 9.62963e-06 1.2828569999999999e-05 1.1e-05 8.43793e-06 1.237241e-05 9.05e-06 1.092762e-05 7.648e-06 5.94375e-06 8.61667e-06 1.0855839999999998e-05 8.91e-06 6.16014e-06 1.179735e-05 8.62593e-06 1.244333e-05 9.670830000000001e-06 1.2121430000000001e-05 1.083478e-05 6.713330000000001e-06 9.21799e-06 8.008e-06 1.162692e-05 1.2862069999999998e-05 8.89e-06 7.83871e-06 1.244615e-05 8.34231e-06 1.1918179999999999e-05 1.39125e-05 1.1571430000000001e-05 1.1858969999999999e-05 1.101923e-05 8.10591e-06 1.1054289999999998e-05 1.2611110000000001e-05 8.476e-06 1.0811760000000001e-05 1.102e-05 8.77273e-06 1.0054289999999999e-05 1.03835e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0
28 0.0 9.9098e-06 1.063996e-05 7.56429e-06 6.473330000000001e-06 7.93714e-06 1.525e-05 0.0 8e-06 5e-06 1.6e-05 9e-06 2.8e-06 1.6e-05 0.0 1.1e-06 6e-06 8.75e-06 1.78e-05 1.15526e-05 9.4e-06 1.0166669999999998e-05 1.2690060000000001e-05 1.2e-05 2.2e-05 3.6666699999999996e-06 8.5e-06 1.045e-05 3.375e-06 1.3333329999999999e-05 1.933333e-05 1.39e-05 5e-07 1.047987e-05 6.28e-06 1.2863e-05 2.725e-06 9.5e-06 0.0 4.7e-06 0.0 1.3e-05 1.025e-05 6.333330000000001e-06 7e-06 4.33333e-06 7.6e-06 1.9e-05 9.066669999999999e-06 6.525e-06 1.05e-05 7.04e-06 4.8849000000000004e-06 1.1e-05 8.32e-06 1.3538670000000003e-05 1.18529e-05 1.0032260000000001e-05 1.026212e-05 0.0
30 0.0 0.0 9.04727e-06 5.794439999999999e-06 1.174444e-05 1.232e-05 4.6925e-06 8.6e-06 1.0266669999999999e-05 1e-06 3e-06 7.5e-06 4.666669999999999e-06 1.4666670000000001e-05 0.0 1e-06 6.5e-06 7e-06 2.9e-05 0.0 5.45e-06 7e-06 1.293333e-05 4e-05 4.25e-06 6e-06 8e-06 2.7e-06 2e-06 1e-06 0.0 8.9e-06 0.0 1.502333e-05 1.14e-05 5.29e-06 8.113110000000001e-06 8e-06 4.86667e-06 7.775e-06 1e-05 9.075e-06 2.1e-05 1.6e-05 9e-06 1.865e-05 1.62e-05 3.225e-06 9e-06 5e-06 1.7e-05 6.316669999999999e-06 1.176667e-05 1.2e-05 1.206143e-05 1.050091e-05 9.43768e-06 9.12759e-06 0.0 0.0
32 0.0 0.0 0.0 8.6e-06 1.175e-05 1.3185710000000002e-05 6.6e-06 1.8e-05 2.375e-06 7.666669999999999e-06 1.7e-05 5.5e-06 0.0 7.75e-06 3e-06 1.1375e-05 6e-06 1.15e-05 2e-06 1.3e-05 7e-06 1e-06 2.8e-05 8e-06 1e-05 7.5e-06 1.084715e-05 8.1722e-06 0.0 6e-06 8.33333e-06 4.1e-05 0.0 1.835e-05 1.4515e-05 1.41797e-05 1.533333e-05 4.3e-06 0.0 2.9e-05 1.03e-05 1.02931e-05 0.0 0.0 1.23e-05 3.1e-05 7.233330000000001e-06 1.96968e-05 6.5412e-06 5.35e-06 2.85e-06 1.66667e-06 5.75e-06 5.75e-06 1.579616e-05 4.85667e-06 9.288e-06 0.0 0.0 0.0
34 0.0 0.0 0.0 0.0 1.4693800000000002e-05 1.7e-05 3.84e-06 1.59e-06 8.25e-06 2.033333e-05 6e-06 1e-05 4e-06 0.0 5.94883e-06 2e-05 1.35e-06 1e-05 1.6e-05 0.0 1.233567e-05 2.5e-06 1.25e-05 4e-06 2.3e-05 5e-06 4.5e-06 3e-06 1.9e-05 0.0 4e-06 9.24913e-06 1.0666669999999999e-05 0.0 7.6222000000000005e-06 1.9e-05 1.6e-06 2e-06 4.666669999999999e-06 1.6e-05 0.0 6.15377e-06 0.0 2.7e-06 0.0 6.2333300000000005e-06 0.0 1.2766669999999999e-05 1.590267e-05 1.5165499999999999e-05 9.25e-06 6.06e-06 6e-06 2.1408330000000002e-05 7.0833000000000004e-06 8.257139999999999e-06 0.0 0.0 0.0 0.0
36 0.0 0.0 0.0 0.0 0.0 1.2714289999999999e-05 1.64e-05 1.166667e-05 3.54019e-06 7e-06 7.5e-06 4.533330000000001e-06 0.0 5e-06 0.0 1e-06 1.675e-05 3.1e-05 6.5e-06 7e-06 0.0 4e-06 1.7333329999999998e-05 1.8e-05 3e-06 4e-06 4e-06 8.666669999999999e-06 1e-05 4.398e-06 1.166667e-05 3.5e-06 6.8e-06 1.121924e-05 1.175e-05 7.8e-06 1.2e-05 2.4e-05 0.0 9.27457e-06 1.1e-05 5e-06 6.7e-06 7e-06 1.05e-05 1.2033330000000001e-05 1.025e-05 4.7333300000000005e-06 5.25e-06 6.257e-06 7.622860000000001e-06 0.0 1.275e-05 1.266667e-05 1.1048569999999999e-05 0.0 0.0 0.0 0.0 0.0
38 0.0 0.0 0.0 0.0 0.0 0.0 8.5e-06 1.1334300000000001e-05 1e-05 9.87e-06 0.0 9.66667e-06 1.68476e-05 0.0 4.666669999999999e-06 8.5e-06 4.5e-06 0.0 1.55e-05 1.214875e-05 3.55e-06 1e-06 0.0 2.15e-05 1.7e-05 5e-06 1.48e-05 7.366669999999999e-06 2.36e-05 0.0 9e-06 1.5e-05 2.4e-05 2.2e-05 4.5e-06 5e-06 6e-06 1.533333e-05 5.6477999999999995e-06 6.3615e-06 8.88e-06 0.0 2.5e-06 4e-06 7e-06 2.3e-05 1.7e-05 2e-06 3.5e-06 1.0225e-05 9.558250000000001e-06 1.1575e-05 1.7e-05 7.516669999999999e-06 0.0 0.0 0.0 0.0 0.0 0.0
40 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.4e-05 1.15e-05 1.5e-06 0.0 5e-06 1e-05 6e-06 5e-06 1.9e-05 1e-06 6e-06 1e-05 1e-06 0.0 6.35e-06 1.1e-05 2.06507e-06 0.0 1.5e-05 3.15e-05 4.75e-06 1.8e-05 8e-06 5.933330000000001e-06 2e-06 0.0 1.875e-05 1.65e-05 4e-06 7e-06 5.984149999999999e-06 1.6586629999999997e-05 1.2333330000000001e-05 1.6333329999999997e-05 1e-05 6e-06 0.0 1.1565e-05 1.28062e-05 1.8333329999999998e-05 7e-06 4e-06 3.6666699999999996e-06 3.8e-06 9e-06 8.53297e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0
42 0.0 1.235135e-05 9.38462e-06 7.53846e-06 1.0142860000000001e-05 9.66667e-06 1.025e-05 1.1e-05 0.0 0.0 0.0 0.0 0.0 4.79872e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.0689e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.52387e-05 0.0 4.97e-06 1.058e-05 1.1119500000000001e-05 8.675e-06 1.1e-06 0.0 4.7e-06 0.0 0.0 2e-06 0.0 7.86e-06 0.0 8.6e-06 0.0 8.75635e-06 3.51e-06 1.554303e-05 5.5e-06 0.0 1.26e-05 1.113222e-05 1.531e-05 8.5087e-06 9.616e-06 0.0
44 0.0 0.0 7.866669999999998e-06 8.166669999999999e-06 4e-06 6.333330000000001e-06 4e-06 0.0 0.0 0.0 1.63729e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 9.465e-06 0.0 0.0 3.207e-06 0.0 3e-07 9.6e-06 0.0 9.4e-06 3.9395e-06 3.19e-06 0.0 0.0 8.5e-06 7.5666699999999995e-06 1.925e-05 2e-06 1.33425e-05 9.833330000000002e-06 1.2525940000000001e-05 4.83333e-06 1.566667e-05 1.053846e-05 0.0 0.0
46 0.0 0.0 0.0 6.33846e-06 8.666669999999999e-06 2.1e-05 1.2e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.6008000000000002e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.48869e-05 0.0 0.0 6.6e-06 0.0 7.233330000000001e-06 7.5e-06 0.0 1.541e-05 5.233330000000001e-06 7.67e-06 7.25e-06 8.396e-06 0.0 0.0 0.0
48 0.0 0.0 0.0 0.0 9.825e-06 3.5e-06 2.4e-05 0.0 4.9788e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.98445e-05 0.0 0.0 0.0 0.0 0.0 0.0 1.46816e-05 0.0 0.0 0.0 1.1246e-06 0.0 0.0 0.0 1.8744e-06 0.0 0.0 0.0 1.8329e-05 0.0 1.36594e-05 0.0 0.0 3e-07 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 1.2029700000000001e-05 9.885e-06 2e-06 4.98e-06 3.82857e-06 2.081429e-05 0.0 0.0 0.0 0.0
50 0.0 0.0 0.0 0.0 0.0 4.5e-06 1.88e-05 0.0 4e-05 2.5e-06 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.7634e-06 0.0 0.0 0.0 0.0 0.0 0.0 1.6867e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 5e-07 3.10007e-05 0.0 0.0 0.0 0.0 0.0 0.0 5.465e-06 0.0 0.0 0.0 6e-06 3.735e-06 5.36727e-06 1.212556e-05 1.1e-05 7.11e-06 0.0 0.0 0.0 0.0 0.0
52 0.0 0.0 0.0 0.0 0.0 0.0 1.2e-05 2e-06 2.8e-05 2e-06 1.1e-05 4e-06 0.0 1.9e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 3.9631799999999996e-05 0.0 0.0 0.0 0.0 2.49e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 2.05e-05 0.0 0.0 0.0 0.0 0.0 0.0 2.1e-05 8e-06 0.0 2.35e-05 7e-06 1e-05 7.543330000000001e-06 1.266667e-05 7.79167e-06 0.0 0.0 0.0 0.0 0.0 0.0
54 0.0 0.0 0.0 0.0 0.0 0.0 0.0 4.4e-06 1.65e-05 1.6666670000000002e-05 1.6e-05 0.0 2e-05 0.0 0.0 0.0 0.0 0.0 0.0 3.8517e-06 0.0 0.0 0.0 0.0 0.0 0.0 4.3475e-07 0.0 0.0 0.0 0.0 9.3e-06 0.0 0.0 2.04862e-05 0.0 0.0 0.0 1.02e-05 6.9e-06 0.0 0.0 0.0 0.0 0.0 0.0 4.9e-06 2.95e-06 0.0 5.825e-06 1.7508e-05 1.05e-05 1.081e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0
56 1.0874469999999999e-05 1.1495830000000001e-05 9.56928e-06 1.0486960000000002e-05 9.607430000000001e-06 9.275239999999998e-06 1.2340450000000001e-05 1.276879e-05 7.18911e-06 9.76357e-06 1.1833330000000001e-05 9.68947e-06 6.31658e-06 1.19e-05 6.58752e-06 1.2616669999999999e-05 1.738333e-05 5.6428599999999995e-06 1.216667e-05 7.22057e-06 1.5680179999999998e-05 1.3766670000000001e-05 1.355167e-05 7.628769999999999e-06 6.91e-06 5.53846e-06 7.0965600000000005e-06 9.63289e-06 9.71538e-06 1.019743e-05 1.2165e-05 1.318782e-05 1.4414289999999998e-05 6.53117e-06 1.2572080000000001e-05 8.939010000000001e-06 7.77552e-06 6.733330000000001e-06 6.234640000000001e-06 8.07142e-06 1.618315e-05 1.213723e-05 1.111651e-05 1.187075e-05 1.551273e-05 1.104013e-05 7.00982e-06 1.0087949999999999e-05 1.3660360000000001e-05 8.63144e-06 1.279098e-05 1.228167e-05 1.042354e-05 8.392860000000001e-06 1.00211e-05 8.16089e-06 8.76495e-06 1.1862989999999999e-05 8.59111e-06 9.45897e-06
58 1.009605e-05 9.71971e-06 9.51908e-06 9.81742e-06 1.198491e-05 8.36306e-06 8.84446e-06 8.270830000000001e-06 1.063399e-05 7.76898e-06 6.65005e-06 7.4906799999999996e-06 1.162941e-05 9.01448e-06 9.906380000000001e-06 8.909939999999999e-06 1.1598260000000001e-05 8.40818e-06 1.4087579999999997e-05 1.099333e-05 6.13125e-06 9.18998e-06 1.813584e-05 5.71837e-06 9.2015e-06 9.51929e-06 8.993510000000002e-06 8.054429999999999e-06 1.909802e-05 6.1125e-06 1.002778e-05 7.75217e-06 1.026151e-05 1.006425e-05 5.787659999999999e-06 8.88666e-06 1.2291469999999999e-05 7.5523699999999995e-06 8.12872e-06 1.542308e-05 1.230556e-05 1.11375e-05 7.02e-06 9.14091e-06 9.63578e-06 1.0830109999999999e-05 1.605e-05 1.286522e-05 7.74118e-06 8.41923e-06 9.88224e-06 1.248241e-05 7.940139999999998e-06 7.3449e-06 9.80507e-06 1.036596e-05 9.24323e-06 1.205663e-05 1.0070210000000001e-05 8.90193e-06
60 8.632639999999999e-06 9.52154e-06 9.12472e-06 9.48524e-06 1.1018410000000002e-05 1.141895e-05 9.12318e-06 1.050571e-05 9.16525e-06 9.89176e-06 1.009194e-05 1.074775e-05 1.091829e-05 9.94941e-06 9.09061e-06 1.0393910000000001e-05 9.41465e-06 9.18515e-06 1.049521e-05 1.0549960000000001e-05 1.037535e-05 1.005932e-05 1.054444e-05 1.024653e-05 8.62796e-06 9.98082e-06 1.045902e-05 9.8803e-06 1.045995e-05 9.50534e-06 9.192560000000001e-06 1.071805e-05 1.0858319999999999e-05 1.0259949999999998e-05 1.078037e-05 9.09951e-06 1.0645370000000001e-05 1.0790530000000002e-05 1.0532629999999998e-05 1.0803720000000001e-05 1.0273820000000001e-05 9.375830000000001e-06 1.025405e-05 9.91624e-06 8.60968e-06 1.006615e-05 1.2566279999999999e-05 1.0567819999999999e-05 1.054819e-05 1.0065499999999999e-05 9.99665e-06 8.48328e-06 9.8443e-06 1.0561800000000001e-05 9.72547e-06 1.081404e-05 1.011138e-05 1.256012e-05 8.75227e-06 8.56737e-06
62 1.0708720000000001e-05 1.0007689999999998e-05 1.3182860000000001e-05 7.045e-06 9.18182e-06 1.866667e-05 1.5e-05 2.5e-05 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 0.0 8.66e-06 1.6335999999999997e-05 9.08343e-06 1.30275e-05 1.27e-05 9.95e-06 9.63333e-06 8.105e-06 1.0235e-05 4.4652899999999996e-06 1.458e-05 1.574491e-05 1.04025e-05 8.3075e-06 1.093833e-05 8.188e-06 8.65571e-06 9.72714e-06 5.5425e-06 8.21e-06 8.92118e-06 1.3638239999999999e-05 8.253330000000001e-06 1.0488e-05 1.033256e-05 1.005128e-05
